,Date,Open,High,Low,Close*,Adj Close**,Volume
619,"Feb 28, 2014",1855.12,1867.92,1847.67,1859.45,1859.45,3917450000.0
620,"Feb 27, 2014",1844.9,1854.53,1841.13,1854.29,1854.29,3547460000.0
621,"Feb 26, 2014",1845.79,1852.65,1840.66,1845.16,1845.16,3716730000.0
622,"Feb 25, 2014",1847.66,1852.91,1840.19,1845.12,1845.12,3515560000.0
623,"Feb 24, 2014",1836.78,1858.71,1836.78,1847.61,1847.61,4014530000.0
624,"Feb 21, 2014",1841.07,1846.13,1835.6,1836.25,1836.25,3403880000.0
625,"Feb 20, 2014",1829.24,1842.79,1824.58,1839.78,1839.78,3404980000.0
626,"Feb 19, 2014",1838.9,1847.5,1826.99,1828.75,1828.75,3661570000.0
627,"Feb 18, 2014",1839.03,1842.87,1835.01,1840.76,1840.76,3421110000.0
628,"Feb 14, 2014",1828.46,1841.65,1825.59,1838.63,1838.63,3114750000.0
629,"Feb 13, 2014",1814.82,1830.25,1809.22,1829.83,1829.83,3289510000.0
630,"Feb 12, 2014",1820.12,1826.55,1815.97,1819.26,1819.26,3326380000.0
631,"Feb 11, 2014",1800.45,1823.54,1800.41,1819.75,1819.75,3699380000.0
632,"Feb 10, 2014",1796.2,1799.94,1791.83,1799.84,1799.84,3312160000.0
633,"Feb 07, 2014",1776.01,1798.03,1776.01,1797.02,1797.02,3775990000.0
634,"Feb 06, 2014",1752.99,1774.06,1752.99,1773.43,1773.43,3825410000.0
635,"Feb 05, 2014",1753.38,1755.79,1737.92,1751.64,1751.64,3984290000.0
636,"Feb 04, 2014",1743.82,1758.73,1743.82,1755.2,1755.2,4068410000.0
637,"Feb 03, 2014",1782.68,1784.83,1739.66,1741.89,1741.89,4726040000.0
638,"Jan 31, 2014",1790.88,1793.88,1772.26,1782.59,1782.59,4059690000.0
639,"Jan 30, 2014",1777.17,1798.77,1777.17,1794.19,1794.19,3547510000.0
640,"Jan 29, 2014",1790.15,1790.15,1770.45,1774.2,1774.2,3964020000.0
641,"Jan 28, 2014",1783.0,1793.87,1779.49,1792.5,1792.5,3437830000.0
642,"Jan 27, 2014",1791.03,1795.98,1772.88,1781.56,1781.56,4045200000.0
643,"Jan 24, 2014",1826.96,1826.96,1790.29,1790.29,1790.29,4618450000.0
644,"Jan 23, 2014",1842.29,1842.29,1820.06,1828.46,1828.46,3972250000.0
645,"Jan 22, 2014",1844.71,1846.87,1840.88,1844.86,1844.86,3374170000.0
646,"Jan 21, 2014",1841.05,1849.31,1832.38,1843.8,1843.8,3782470000.0
647,"Jan 17, 2014",1844.23,1846.04,1835.23,1838.7,1838.7,3626120000.0
648,"Jan 16, 2014",1847.99,1847.99,1840.3,1845.89,1845.89,3491310000.0
649,"Jan 15, 2014",1840.52,1850.84,1840.52,1848.38,1848.38,3777800000.0
650,"Jan 14, 2014",1821.36,1839.26,1821.36,1838.88,1838.88,3353270000.0
651,"Jan 13, 2014",1841.26,1843.45,1815.52,1819.2,1819.2,3591350000.0
652,"Jan 10, 2014",1840.06,1843.15,1832.43,1842.37,1842.37,3335710000.0
653,"Jan 09, 2014",1839.0,1843.23,1830.38,1838.13,1838.13,3581150000.0
654,"Jan 08, 2014",1837.9,1840.02,1831.4,1837.49,1837.49,3652140000.0
655,"Jan 07, 2014",1828.71,1840.1,1828.71,1837.88,1837.88,3511750000.0
656,"Jan 06, 2014",1832.31,1837.16,1823.73,1826.77,1826.77,3294850000.0
657,"Jan 03, 2014",1833.21,1838.24,1829.13,1831.37,1831.37,2774270000.0
658,"Jan 02, 2014",1845.86,1845.86,1827.74,1831.98,1831.98,3080600000.0
659,"Dec 31, 2013",1842.61,1849.44,1842.41,1848.36,1848.36,2312840000.0
660,"Dec 30, 2013",1841.47,1842.47,1838.77,1841.07,1841.07,2293860000.0
661,"Dec 27, 2013",1842.97,1844.89,1839.81,1841.4,1841.4,2052920000.0
662,"Dec 26, 2013",1834.96,1842.84,1834.96,1842.02,1842.02,1982270000.0
663,"Dec 24, 2013",1828.02,1833.32,1828.02,1833.32,1833.32,1307630000.0
664,"Dec 23, 2013",1822.92,1829.75,1822.92,1827.99,1827.99,2851540000.0
665,"Dec 20, 2013",1810.39,1823.75,1810.25,1818.32,1818.32,5097700000.0
666,"Dec 19, 2013",1809.0,1810.88,1801.35,1809.6,1809.6,3497210000.0
667,"Dec 18, 2013",1781.46,1811.08,1767.99,1810.65,1810.65,4327770000.0
668,"Dec 17, 2013",1786.47,1786.77,1777.05,1781.0,1781.0,3270030000.0
669,"Dec 16, 2013",1777.48,1792.22,1777.48,1786.54,1786.54,3209890000.0
670,"Dec 13, 2013",1777.98,1780.92,1772.45,1775.32,1775.32,3061070000.0
671,"Dec 12, 2013",1781.71,1782.99,1772.28,1775.5,1775.5,3306640000.0
672,"Dec 11, 2013",1802.76,1802.97,1780.09,1782.22,1782.22,3472240000.0
673,"Dec 10, 2013",1807.6,1808.52,1801.75,1802.62,1802.62,3117150000.0
674,"Dec 09, 2013",1806.21,1811.52,1806.21,1808.37,1808.37,3129500000.0
675,"Dec 06, 2013",1788.36,1806.04,1788.36,1805.09,1805.09,3150030000.0
676,"Dec 05, 2013",1792.82,1792.82,1783.38,1785.03,1785.03,3336880000.0
677,"Dec 04, 2013",1793.15,1799.8,1779.09,1792.81,1792.81,3610540000.0
678,"Dec 03, 2013",1800.1,1800.1,1787.85,1795.15,1795.15,3475680000.0
679,"Dec 02, 2013",1806.55,1810.02,1798.6,1800.9,1800.9,3095430000.0
680,"Nov 29, 2013",1808.69,1813.55,1803.98,1805.81,1805.81,1598300000.0
681,"Nov 27, 2013",1803.48,1808.27,1802.77,1807.23,1807.23,2613590000.0
682,"Nov 26, 2013",1802.87,1808.42,1800.77,1802.75,1802.75,3427120000.0
683,"Nov 25, 2013",1806.33,1808.1,1800.58,1802.48,1802.48,2998540000.0
684,"Nov 22, 2013",1797.21,1804.84,1794.7,1804.76,1804.76,3055140000.0
685,"Nov 21, 2013",1783.52,1797.16,1783.52,1795.85,1795.85,3256630000.0
686,"Nov 20, 2013",1789.59,1795.73,1777.23,1781.37,1781.37,3109140000.0
687,"Nov 19, 2013",1790.79,1795.51,1784.72,1787.87,1787.87,3224450000.0
688,"Nov 18, 2013",1798.82,1802.33,1788.0,1791.53,1791.53,3168520000.0
689,"Nov 15, 2013",1790.66,1798.22,1790.66,1798.18,1798.18,3254820000.0
690,"Nov 14, 2013",1782.75,1791.53,1780.22,1790.62,1790.62,3139060000.0
691,"Nov 13, 2013",1764.37,1782.0,1760.64,1782.0,1782.0,3327480000.0
692,"Nov 12, 2013",1769.51,1771.78,1762.29,1767.69,1767.69,3221030000.0
693,"Nov 11, 2013",1769.96,1773.44,1767.85,1771.89,1771.89,2534060000.0
694,"Nov 08, 2013",1748.37,1770.78,1747.63,1770.61,1770.61,3837170000.0
695,"Nov 07, 2013",1770.74,1774.54,1746.2,1747.15,1747.15,4143200000.0
696,"Nov 06, 2013",1765.0,1773.74,1764.4,1770.49,1770.49,3322100000.0
697,"Nov 05, 2013",1765.67,1767.03,1755.76,1762.97,1762.97,3516680000.0
698,"Nov 04, 2013",1763.4,1768.78,1761.56,1767.93,1767.93,3194870000.0
699,"Nov 01, 2013",1758.7,1765.67,1752.7,1761.64,1761.64,3686290000.0
700,"Oct 31, 2013",1763.24,1768.53,1755.72,1756.54,1756.54,3826530000.0
701,"Oct 30, 2013",1772.27,1775.22,1757.24,1763.31,1763.31,3523040000.0
702,"Oct 29, 2013",1762.93,1772.09,1762.93,1771.95,1771.95,3358460000.0
703,"Oct 28, 2013",1759.42,1764.99,1757.67,1762.11,1762.11,3282300000.0
704,"Oct 25, 2013",1756.01,1759.82,1752.45,1759.77,1759.77,3175720000.0
705,"Oct 24, 2013",1747.48,1753.94,1745.5,1752.07,1752.07,3671700000.0
706,"Oct 23, 2013",1752.27,1752.27,1740.5,1746.38,1746.38,3713380000.0
707,"Oct 22, 2013",1746.48,1759.33,1746.48,1754.67,1754.67,3850840000.0
708,"Oct 21, 2013",1745.2,1747.79,1740.67,1744.66,1744.66,3052710000.0
709,"Oct 18, 2013",1736.72,1745.31,1735.74,1744.5,1744.5,3664890000.0
710,"Oct 17, 2013",1720.17,1733.45,1714.12,1733.15,1733.15,3453590000.0
711,"Oct 16, 2013",1700.49,1721.76,1700.49,1721.54,1721.54,3486180000.0
712,"Oct 15, 2013",1709.17,1711.57,1695.93,1698.06,1698.06,3327740000.0
713,"Oct 14, 2013",1699.86,1711.03,1692.13,1710.14,1710.14,2580580000.0
714,"Oct 11, 2013",1691.09,1703.44,1688.52,1703.2,1703.2,2944670000.0
715,"Oct 10, 2013",1660.88,1692.56,1660.88,1692.56,1692.56,3362300000.0
716,"Oct 09, 2013",1656.99,1662.47,1646.47,1656.4,1656.4,3577840000.0
717,"Oct 08, 2013",1676.22,1676.79,1655.03,1655.45,1655.45,3569230000.0
718,"Oct 07, 2013",1687.15,1687.15,1674.7,1676.12,1676.12,2678490000.0
719,"Oct 04, 2013",1678.79,1691.94,1677.33,1690.5,1690.5,2880270000.0
720,"Oct 03, 2013",1692.35,1692.35,1670.36,1678.66,1678.66,3279650000.0
721,"Oct 02, 2013",1691.9,1693.87,1680.34,1693.87,1693.87,3148600000.0
722,"Oct 01, 2013",1682.41,1696.55,1682.07,1695.0,1695.0,3238690000.0
723,"Sep 30, 2013",1687.26,1687.26,1674.99,1681.55,1681.55,3308630000.0
724,"Sep 27, 2013",1695.52,1695.52,1687.11,1691.75,1691.75,2951700000.0
725,"Sep 26, 2013",1694.05,1703.85,1693.11,1698.67,1698.67,2813930000.0
726,"Sep 25, 2013",1698.02,1701.71,1691.88,1692.77,1692.77,3148730000.0
727,"Sep 24, 2013",1702.6,1707.63,1694.9,1697.42,1697.42,3268930000.0
728,"Sep 23, 2013",1711.44,1711.44,1697.1,1701.84,1701.84,3126950000.0
729,"Sep 20, 2013",1722.44,1725.23,1708.89,1709.91,1709.91,5074030000.0
730,"Sep 19, 2013",1727.34,1729.86,1720.2,1722.34,1722.34,3740130000.0
731,"Sep 18, 2013",1705.74,1729.44,1700.35,1725.52,1725.52,3989760000.0
732,"Sep 17, 2013",1697.73,1705.52,1697.73,1704.76,1704.76,2774240000.0
733,"Sep 16, 2013",1691.7,1704.95,1691.7,1697.6,1697.6,3079800000.0
734,"Sep 13, 2013",1685.04,1688.73,1682.22,1687.99,1687.99,2736500000.0
735,"Sep 12, 2013",1689.21,1689.97,1681.96,1683.42,1683.42,3106290000.0
736,"Sep 11, 2013",1681.04,1689.13,1678.7,1689.13,1689.13,3135460000.0
737,"Sep 10, 2013",1675.11,1684.09,1675.11,1683.99,1683.99,3691800000.0
738,"Sep 09, 2013",1656.85,1672.4,1656.85,1671.71,1671.71,3102780000.0
739,"Sep 06, 2013",1657.44,1664.83,1640.62,1655.17,1655.17,3123880000.0
740,"Sep 05, 2013",1653.28,1659.17,1653.07,1655.08,1655.08,2957110000.0
741,"Sep 04, 2013",1640.72,1655.72,1637.41,1653.08,1653.08,3312150000.0
742,"Sep 03, 2013",1635.95,1651.35,1633.41,1639.77,1639.77,3731610000.0
743,"Aug 30, 2013",1638.89,1640.08,1628.05,1632.97,1632.97,2734300000.0
744,"Aug 29, 2013",1633.5,1646.41,1630.88,1638.17,1638.17,2527550000.0
745,"Aug 28, 2013",1630.25,1641.18,1627.47,1634.96,1634.96,2784010000.0
746,"Aug 27, 2013",1652.54,1652.54,1629.05,1630.48,1630.48,3219190000.0
747,"Aug 26, 2013",1664.29,1669.51,1656.02,1656.78,1656.78,2430670000.0
748,"Aug 23, 2013",1659.92,1664.85,1654.81,1663.5,1663.5,2582670000.0
749,"Aug 22, 2013",1645.03,1659.55,1645.03,1656.96,1656.96,2537460000.0
750,"Aug 21, 2013",1650.66,1656.99,1639.43,1642.8,1642.8,2932180000.0
751,"Aug 20, 2013",1646.81,1658.92,1646.08,1652.35,1652.35,2994090000.0
752,"Aug 19, 2013",1655.25,1659.18,1645.84,1646.06,1646.06,2904530000.0
753,"Aug 16, 2013",1661.22,1663.6,1652.61,1655.83,1655.83,3211450000.0
754,"Aug 15, 2013",1679.61,1679.61,1658.59,1661.32,1661.32,3426690000.0
755,"Aug 14, 2013",1693.88,1695.52,1684.83,1685.39,1685.39,2871430000.0
